Title;Company;Location;Salary;Type;Category
Data Scientist;Purdue University;"Remote in West Lafayette, IN 47906
+1 location";;;data science
Data Scientist;Pfizer;"Pearl River, NY 10965
+8 locations";;Full-time;data science
Data Scientist;JLL;"Remote in San Francisco, CA
+3 locations";;;data science
Data Scientist;State Farm;"Hybrid remote in Richardson, TX 75080
+2 locations";;Full-time;data science
Data Scientist;SmartUQ;Remote in Madison, WI 53705;Estimated $72.2K - $91.4K a year;;data science
Data Scientist;Millennium Trust Company;Remote;Estimated $75.6K - $95.8K a year;Full-time;data science
Data Scientist;Disney Parks, Experiences and Products;"Celebration, FL
+1 location";;Full-time;data science
Data Scientist;Snapchat;"Los Angeles, CA 90291
(Venice area)
+3 locations";Estimated $114K - $144K a year;Full-time;data science
Data Scientist;Emergent Holdings;"Remote in Michigan
+1 location";Estimated $78.6K - $99.6K a year;Full-time;data science
Data Collection Specialist - Amazon Astro, Astro;Marriott International, Inc;Bethesda, MD 20817;;Full-time;data science
Data Collection Specialist - Amazon Astro, Astro;Thermo Fisher Scientific;"Carlsbad, CA
+13 locations";;Full-time;data science
Data Collection Specialist - Amazon Astro, Astro;Amazon.com Services LLC;"Sunnyvale, CA
+2 locations";;Full-time;data science
Data Collection Specialist - Amazon Astro, Astro;Reliable Robotics;Remote in Mountain View, CA 94043;;Full-time;data science
Data Collection Specialist - Amazon Astro, Astro;SupplyHouse;"Remote in Dallas, TX
+7 locations";;Full-time;data science
Data Collection Specialist - Amazon Astro, Astro;JPL/NASA;Pasadena, CA 91109;Estimated $123K - $156K a year;Full-time;data science
Data Collection Specialist - Amazon Astro, Astro;Sony Music Entertainment US;New York, NY;Estimated $149K - $189K a year;;data science
Data Collection Specialist - Amazon Astro, Astro;Cigna;"Remote in Hartford, CT 06152
+3 locations";;Full-time;data science
Data Collection Specialist - Amazon Astro, Astro;Truist Financial;"Raleigh, NC 27613
(Northwest area)
+7 locations";;Full-time;data science
Data Collection Specialist - Amazon Astro, Astro;Hulu;San Antonio, TX;;;data science
Data Collection Specialist - Amazon Astro, Astro;TotalEnergies;Houston, TX;Estimated $105K - $133K a year;;data science
Data Collection Specialist - Amazon Astro, Astro;Aroopa;San Francisco, CA;Estimated $121K - $154K a year;Contract;data science
Data Collection Specialist - Amazon Astro, Astro;Fisher Investments;"Camas, WA 98607
+1 location";Estimated $57.5K - $72.7K a year;Full-time;data science
Data Collection Specialist - Amazon Astro, Astro;The J. M. Smucker Company;Remote;;Full-time;data science
Data Collection Specialist - Amazon Astro, Astro;Expleo;Remote in Minneapolis, MN;Estimated $126K - $160K a year;Contract;data science
Associate, Data Science;Morgan Stanley;"New York, NY 10036
(Midtown area)
+1 location";;Full-time;data science
Associate, Data Science;Stax Inc;"Chicago, IL 60601
(The Loop area)";Estimated $63.7K - $80.7K a year;Full-time;data science
Associate, Data Science;Saint-Gobain;Malvern, PA;;;data science
Associate, Data Science;Colgate-Palmolive;"New York, NY 10022
(Midtown area)";;;data science
Associate, Data Science;Home Depot / THD;"Atlanta, GA 30301
+17 locations";;;data science
Associate, Data Science;National Oilwell Varco;"Houston, TX 77036
(Westwood area)";;Full-time;data science
Associate, Data Science;Hulu;San Antonio, TX;;;data science
Associate, Data Science;OppFi;Remote in Chicago, IL;Estimated $96.6K - $122K a year;;data science
Associate, Data Science;Scripps Health;San Diego, CA 92121;;Full-time;data science
Associate, Data Science;CVS Health;"New York, NY
+19 locations";;;data science
Associate, Data Science;Accenture;"Seattle, WA 98101
(Downtown area)
+63 locations";;Full-time;data science
Associate, Data Science;Tyson Foods, Inc.;Springdale, AR;;Full-time;data science
Associate, Data Science;Kellogg Company;Hybrid remote in Michigan;;;data science
Associate, Data Science;S&P Global;"New York, NY 10041
(Financial District area)
+97 locations";;;data science
Associate, Data Science;Nationwide;"Columbus, OH 43215
(Downtown area)
+1 location";;Full-time;data science
Lead Data Scientist - Customer Data Science;Hulu;Santa Monica, CA 90404;;Full-time;data science
Lead Data Scientist - Customer Data Science;FCA;"Auburn Hills, MI 48326
+1 location";;;data science
Lead Data Scientist - Customer Data Science;Cambium Assessment;Remote;Estimated $79.6K - $101K a year;Full-time;data science
Lead Data Scientist - Customer Data Science;Cigna;"Remote in Hartford, CT 06152
+3 locations";;Full-time;data science
Lead Data Scientist - Customer Data Science;OppFi;Remote in Chicago, IL;Estimated $96.6K - $122K a year;;data science
Lead Data Scientist - Customer Data Science;Sandia National Laboratories;"Remote in Albuquerque, NM
+3 locations";;Full-time;data science
Lead Data Scientist - Customer Data Science;SupplyHouse;"Remote in New York, NY 10028
+15 locations";;Full-time;data science
Lead Data Scientist - Customer Data Science;Lidl US;Remote in Arlington, VA 22202;;Full-time;data science
Lead Data Scientist - Customer Data Science;NiSource;Columbus, OH;Estimated $67.2K - $85K a year;Full-time;data science
Lead Data Scientist - Customer Data Science;Pittsburgh Penguins;"Pittsburgh, PA 15219
(Central Business District area)";Estimated $77.9K - $98.7K a year;;data science
Lead Data Scientist - Customer Data Science;Apple;"Cupertino, CA
+1 location";;;data science
Lead Data Scientist - Customer Data Science;DHL eCommerce;Weston, FL 33331;;;data science
Lead Data Scientist - Customer Data Science;Cash App;"Remote in San Francisco, CA 94103
+3 locations";Estimated $123K - $156K a year;Full-time;data science
Lead Data Scientist - Customer Data Science;Dimagi;Cambridge, MA;;Full-time;data science
Lead Data Scientist - Customer Data Science;Regeneron;"Tarrytown, NY 10591
+2 locations";;;data science
Hockey Operations Data Scientist;Pittsburgh Penguins;"Pittsburgh, PA 15219
(Central Business District area)";Estimated $77.9K - $98.7K a year;;data science
Hockey Operations Data Scientist;NetApp;National, WV;;;data science
Hockey Operations Data Scientist;Uber;"San Francisco, CA 94103
(South of Market area)
+5 locations";;Full-time;data science
Hockey Operations Data Scientist;Dimagi;Cambridge, MA;;Full-time;data science
Hockey Operations Data Scientist;Cuker;Carlsbad, CA 92008;Estimated $52.3K - $66.3K a year;Full-time;data science
Hockey Operations Data Scientist;Dissertation Editor;Remote;Estimated $58.5K - $74.1K a year;Part-time;data science
Hockey Operations Data Scientist;FacilityConneX;Nashua, NH 03062;Estimated $87.5K - $111K a year;;data science
Hockey Operations Data Scientist;Lidl US;Remote in Arlington, VA 22202;;Full-time;data science
Hockey Operations Data Scientist;Kellogg Company;Hybrid remote in Michigan;;;data science
Hockey Operations Data Scientist;First Republic Bank;"San Francisco, CA 94111
(Financial District/South Beach area)";;;data science
Hockey Operations Data Scientist;Apple;"Cupertino, CA
+1 location";;;data science
Hockey Operations Data Scientist;Tesla;"Fremont, CA
+3 locations";;Full-time;data science
Hockey Operations Data Scientist;Grammarly, Inc.;Remote;Estimated $110K - $140K a year;;data science
Hockey Operations Data Scientist;Apple;Cupertino, CA;;Full-time;data science
Hockey Operations Data Scientist;JPL/NASA;Pasadena, CA 91109;Estimated $123K - $156K a year;Full-time;data science
Data Analyst (Remote);Millennium Trust Company;Remote;Estimated $68K - $86.2K a year;Full-time;data science
Data Analyst (Remote);Apple;"Cupertino, CA
+1 location";;;data science
Data Analyst (Remote);Block;"New York, NY
+4 locations";;Full-time;data science
Data Analyst (Remote);Nike;Beaverton, OR;;Full-time;data science
Data Analyst (Remote);Thermo Fisher Scientific;"Remote in Washington, DC 20001
+7 locations";;Full-time;data science
Data Analyst (Remote);Edward-Elmhurst Health;Warrenville, IL 60555;Estimated $64.8K - $82K a year;Full-time;data science
Data Analyst (Remote);Ripple;"Remote in San Francisco, CA 94105
+2 locations";Estimated $118K - $149K a year;;data science
Data Analyst (Remote);Atlassian;"Mountain View, CA
+6 locations";Estimated $109K - $138K a year;Full-time;data science
Data Analyst (Remote);Certilytics;Remote in United States;Estimated $93.3K - $118K a year;Full-time;data science
Data Analyst (Remote);OppFi;Remote in Chicago, IL;Estimated $96.6K - $122K a year;;data science
Data Analyst (Remote);JPMorgan Chase Bank, N.A.;"Columbus, OH
+5 locations";;Full-time;data science
Data Analyst (Remote);Live Nation;"Chicago, IL 60601
(The Loop area)";;Full-time;data science
Data Analyst (Remote);SupplyHouse;"Remote in New York, NY 10028
+15 locations";;Full-time;data science
Data Analyst (Remote);Florida Blue;"+1 location
Remote";Estimated $85.4K - $108K a year;Full-time;data science
Data Analyst (Remote);Stanford University;"Stanford, CA
+2 locations";;Full-time;data science
Associate Data Analyst;Cincom Systems, Inc.;Hybrid remote in Cincinnati, OH 45246;Estimated $58K - $73.4K a year;;data science
Associate Data Analyst;MD Anderson Cancer Center;"Hybrid remote in Houston, TX 77030
+2 locations";;Full-time;data science
Associate Data Analyst;NYU Langone;"New York, NY 10016
(Tudor City area)
+1 location";;Full-time;data science
Associate Data Analyst;Columbia University Medical Center;"Hybrid remote in New York, NY 10032
+1 location";;Full-time;data science
Associate Data Analyst;Memorial Sloan Kettering Cancer Center;Hybrid remote in New York, NY 10017;;Full-time;data science
Associate Data Analyst;Massachusetts General Hospital(MGH);"Boston, MA 02114
(West End area)
+1 location";;;data science
Associate Data Analyst;iptiQ;"Armonk, NY
+1 location";Estimated $97.3K - $123K a year;;data science
Associate Data Analyst;UCLA;Los Angeles, CA;;;data science
Associate Data Analyst;First Republic Bank;"San Francisco, CA 94111
(Financial District/South Beach area)";;;data science
Associate Data Analyst;Pittsburgh Penguins;"Pittsburgh, PA 15219
(Central Business District area)";Estimated $77.9K - $98.7K a year;;data science
Associate Data Analyst;Mather Economics, LLC;"Atlanta, GA 30350
+1 location";Estimated $65.3K - $82.7K a year;Full-time;data science
Associate Data Analyst;Gilead Sciences;"Foster City, CA
+1 location";;Full-time;data science
Associate Data Analyst;Fairfax County Government;Fairfax, VA;;Full-time;data science
Associate Data Analyst;Children's Wisconsin;Milwaukee, WI;Estimated $82.3K - $104K a year;Full-time;data science
Associate Data Analyst;Colgate-Palmolive;"New York, NY 10022
(Midtown area)";;;data science
Forensic Scientist Data Review I (NDOT);Zotec Partners;Carmel, IN 46032;Estimated $94.3K - $119K a year;Full-time;data science
Forensic Scientist Data Review I (NDOT);Abbott Laboratories;"Gretna, LA
+2 locations";;Full-time;data science
Forensic Scientist Data Review I (NDOT);Aaron's;Remote in Atlanta, GA;;;data science
Forensic Scientist Data Review I (NDOT);General Motors;Austin, TX;;;data science
Forensic Scientist Data Review I (NDOT);The J. M. Smucker Company;Remote;;Full-time;data science
Forensic Scientist Data Review I (NDOT);Starbucks;Hybrid remote in Seattle, WA;;Full-time;data science
Forensic Scientist Data Review I (NDOT);Amazon.com Services LLC;"Seattle, WA
+32 locations";;Full-time;data science
Forensic Scientist Data Review I (NDOT);Syngenta;Slater, IA;;Full-time;data science
Forensic Scientist Data Review I (NDOT);BDO;"Houston, TX 77002
(Downtown area)";;;data science
Forensic Scientist Data Review I (NDOT);Harley-Davidson;Remote in Milwaukee, WI;;Full-time;data science
Forensic Scientist Data Review I (NDOT);Bank of America;"Charlotte, NC
+7 locations";;Full-time;data science
Forensic Scientist Data Review I (NDOT);Thermo Fisher Scientific;"Remote in Washington, DC 20001
+7 locations";;Full-time;data science
Forensic Scientist Data Review I (NDOT);JPMorgan Chase Bank, N.A.;New York, NY;;Full-time;data science
Forensic Scientist Data Review I (NDOT);InspiHER Tech;Remote;;Full-time;data science
Forensic Scientist Data Review I (NDOT);JLL;Remote in Chicago, IL;;;data science
Senior Analyst- BI Data Analysis (REMOTE);Nestlé Health Science;Remote in Bridgewater, NJ;;Full-time;data science
Senior Analyst- BI Data Analysis (REMOTE);Apple;"Cupertino, CA
+1 location";;;data science
Senior Analyst- BI Data Analysis (REMOTE);Mount Sinai;"New York, NY
+5 locations";;;data science
Senior Analyst- BI Data Analysis (REMOTE);UCLA;Los Angeles, CA;;;data science
Senior Analyst- BI Data Analysis (REMOTE);Stryker;Remote in Illinois;;;data science
Senior Analyst- BI Data Analysis (REMOTE);Disney Parks, Experiences and Products;"Celebration, FL
+1 location";;Full-time;data science
Senior Analyst- BI Data Analysis (REMOTE);IQVIA;"+1 location
Remote";;Full-time;data science
Senior Analyst- BI Data Analysis (REMOTE);US Government Accountability Office;"Washington, DC 20548
(Judiciary Square area)";;Full-time;data science
Senior Analyst- BI Data Analysis (REMOTE);University of Texas at Arlington;"Arlington, TX 76013
(Central area)";;Full-time;data science
Senior Analyst- BI Data Analysis (REMOTE);Los Alamos National Laboratory;Los Alamos, NM;;;data science
Senior Analyst- BI Data Analysis (REMOTE);LOCKHEED MARTIN CORPORATION;"Grand Prairie, TX 75051
+9 locations";;;data science
Senior Analyst- BI Data Analysis (REMOTE);Syngenta;Slater, IA;;Full-time;data science
Senior Analyst- BI Data Analysis (REMOTE);Starbucks;Hybrid remote in Seattle, WA;;Full-time;data science
Senior Analyst- BI Data Analysis (REMOTE);Honda Dev. and Mfg. of Am LLC;Marysville, OH;Estimated $91.6K - $116K a year;Part-time;data science
Senior Analyst- BI Data Analysis (REMOTE);Fluor Corporation;Sugar Land, TX;;;data science
Applied Data Science Researcher (Scientist 1/2);Los Alamos National Laboratory;Los Alamos, NM;;;data science
Applied Data Science Researcher (Scientist 1/2);ManTech International Corporation;Sterling, VA 20166;;Full-time;data science
Applied Data Science Researcher (Scientist 1/2);ICF;Remote in Richmond, VA 23219;;Full-time;data science
Applied Data Science Researcher (Scientist 1/2);Dallas County Community College District;Dallas, TX;;Full-time;data science
Applied Data Science Researcher (Scientist 1/2);UnitedMasters;Remote in San Francisco, CA;Estimated $130K - $164K a year;;data science
Applied Data Science Researcher (Scientist 1/2);Parker Hannifin Corporation;Cleveland, OH 44124;;Full-time;data science
Applied Data Science Researcher (Scientist 1/2);Cambium Assessment;Remote;Estimated $79.6K - $101K a year;Full-time;data science
Applied Data Science Researcher (Scientist 1/2);MD Anderson Cancer Center;"Hybrid remote in Houston, TX 77030
+2 locations";;Full-time;data science
Applied Data Science Researcher (Scientist 1/2);Fluor Corporation;Sugar Land, TX;;;data science
Applied Data Science Researcher (Scientist 1/2);Qualtrics;"Seattle, WA 98101
(Downtown area)";;;data science
Applied Data Science Researcher (Scientist 1/2);IBM;"Remote in San Diego, CA 92101
+2 locations";;Full-time;data science
Applied Data Science Researcher (Scientist 1/2);Mount Sinai;"New York, NY
+5 locations";;;data science
Applied Data Science Researcher (Scientist 1/2);Symetra;Remote in Bellevue, WA 98004;;Full-time;data science
Applied Data Science Researcher (Scientist 1/2);Dissertation Editor;Remote;Estimated $58.5K - $74.1K a year;Part-time;data science
Applied Data Science Researcher (Scientist 1/2);General Motors;"Remote in United States
+6 locations";;;data science
Data Scientist II;AARP;"Washington, DC 20049
(Penn Quarter area)";;Full-time;data science
Data Scientist II;Bethesda Softworks;"Hunt Valley, MD
+2 locations";Estimated $93.7K - $119K a year;;data science
Data Scientist II;Toyota;Remote in Plano, TX 75023;;;data science
Data Scientist II;Fluor Corporation;Sugar Land, TX;;;data science
Data Scientist II;Dow Jones;"New York, NY 10176
(Murray Hill area)
+2 locations";;;data science
Data Scientist II;Lidl US;Remote in Arlington, VA 22202;;Full-time;data science
Data Scientist II;UNITED PARCEL SERVICE;"Mahwah, NJ 07430
+3 locations";;;data science
Data Scientist II;Cigna;Remote in Hartford, CT 06152;;Full-time;data science
Data Scientist II;FacilityConneX;Nashua, NH 03062;Estimated $87.5K - $111K a year;;data science
Data Scientist II;Arbella Insurance Group;"Quincy, MA
+1 location";Estimated $74.4K - $94.2K a year;Full-time;data science
Data Scientist II;LendingTree;Charlotte, NC;Estimated $98.7K - $125K a year;;data science
Data Scientist II;OnFrontiers;Remote in New York, NY;Estimated $74.3K - $94.1K a year;;data science
Data Scientist II;Vectra AI;San Jose, CA;Estimated $106K - $134K a year;;data science
Data Scientist II;GSK;"Philadelphia, PA
+2 locations";;;data science
Data Scientist II;The Personnel Board of Jefferson County;Jefferson County, AL;;Full-time;data science
Data Scientist;Lucid Motors;"Newark, CA 94560
+7 locations";;Full-time;data science
Data Scientist;Penguin Random House LLC;"New York, NY 10019
(Midtown area)";;;data science
Data Scientist;Stryker;Remote in Illinois;;;data science
Data Scientist;California Institute of Technology;"Pasadena, CA 91125
(Pasadena area)";Estimated $86.7K - $110K a year;Full-time;data science
Data Scientist;Massachusetts General Hospital(MGH);"Boston, MA 02114
(West End area)";;Full-time;data science
Data Scientist;FedEx Services;Remote in Collierville, TN;;;data science
Data Scientist;CE Science;Columbia, MD;Estimated $82.2K - $104K a year;;data science
Data Scientist;Ripple;"Remote in San Francisco, CA 94105
+2 locations";Estimated $118K - $149K a year;;data science
Data Scientist;Tupl;Dallas, TX;Estimated $71.3K - $90.3K a year;Full-time;data science
Data Scientist;UNITED PARCEL SERVICE;"Mahwah, NJ 07430
+3 locations";;;data science
Data Scientist;General Motors;"Remote in United States
+6 locations";;;data science
Data Scientist;Fisher Investments;"Camas, WA 98607
+1 location";Estimated $57.5K - $72.7K a year;Full-time;data science
Data Scientist;Southern New Hampshire University;Remote;Estimated $97.2K - $123K a year;Full-time;data science
Data Scientist;Lidl US;Remote in Arlington, VA 22202;;Full-time;data science
Data Scientist;National Renewable Energy Laboratory;"Golden, CO 80401
+1 location";;Full-time;data science
Senior Data Analyst;Shortcut;Remote in Chicago, IL;;;data science
Senior Data Analyst;General Motors;Austin, TX;;;data science
Senior Data Analyst;General Motors;"Remote in United States
+6 locations";;;data science
Senior Data Analyst;Thermo Fisher Scientific;"San Diego, CA
+2 locations";;Full-time;data science
Senior Data Analyst;California Institute of Technology;"Pasadena, CA 91125
(Pasadena area)";Estimated $86.7K - $110K a year;Full-time;data science
Senior Data Analyst;First Republic Bank;"San Francisco, CA 94111
(Financial District/South Beach area)";;;data science
Senior Data Analyst;FedEx Services;Remote in Collierville, TN;;;data science
Senior Data Analyst;Booz Allen Hamilton;"Remote in Washington, DC
+72 locations";;;data science
Senior Data Analyst;Federal Reserve Bank of San Francisco;Hybrid remote in San Francisco, CA 94105;;Full-time;data science
Senior Data Analyst;PacTel Solutions;"Dallas, TX 75261
(Dallas/Fort Worth International Airport area)";;Contract;data science
Senior Data Analyst;MetroStar;Washington, DC;Estimated $106K - $134K a year;Full-time;data science
Senior Data Analyst;Pacific Investment Management Company LLC;Newport Beach, CA;Estimated $104K - $132K a year;Full-time;data science
Senior Data Analyst;Lidl US;Remote in Arlington, VA 22202;;Full-time;data science
Senior Data Analyst;The Aerospace Corporation;Chantilly, VA;;Full-time;data science
Senior Data Analyst;Edward-Elmhurst Health;Warrenville, IL 60555;Estimated $64.8K - $82K a year;Full-time;data science
Data Scientist;The University of Chicago Medicine;Remote in Chicago, IL 60637;;Full-time;data science
Data Scientist;Talan;Dallas, TX;;;data science
Data Scientist;Scripps Health;San Diego, CA 92121;;Full-time;data science
Data Scientist;Cornell University;"Ithaca, NY 14853
+5 locations";;Full-time;data science
Data Scientist;Amyris, Inc.;"+1 location
Remote";Estimated $65.1K - $82.5K a year;Full-time;data science
Data Scientist;Tredence;Seattle, WA;Estimated $149K - $189K a year;;data science
Data Scientist;Fluor Corporation;Sugar Land, TX;;;data science
Data Scientist;ateliers artea worldwide;San Francisco, CA;Estimated $106K - $134K a year;;data science
Data Scientist;Lidl US;Remote in Arlington, VA 22202;;Full-time;data science
Data Scientist;National Oilwell Varco;"Houston, TX 77036
(Westwood area)";;Full-time;data science
Data Scientist;Blue Cross Blue Shield of IL, MT, NM, OK & TX;"Hybrid remote in Chicago, IL
+6 locations";;Full-time;data science
Data Scientist;Los Alamos National Laboratory;"Los Alamos, NM
+1 location";;;data science
Data Scientist;RetailData LLC;Glen Allen, VA;;Full-time;data science
Data Scientist;Grant Thornton;"Arlington, VA
+1 location";;Full-time;data science
Data Scientist;First Republic Bank;"San Francisco, CA 94111
(Financial District/South Beach area)";;;data science
Junior Data Scientist (KSL.com);Deseret Digital Media;"Salt Lake City, UT 84180
(Downtown area)";Estimated $69K - $87.4K a year;Full-time;data science
Junior Data Scientist (KSL.com);Cigna;Remote in Hartford, CT 06152;;Full-time;data science
Junior Data Scientist (KSL.com);GSK;"Philadelphia, PA
+2 locations";;;data science
Junior Data Scientist (KSL.com);Atlassian;"Mountain View, CA
+6 locations";Estimated $109K - $138K a year;Full-time;data science
Junior Data Scientist (KSL.com);JLL;"Remote in San Francisco, CA
+3 locations";;;data science
Junior Data Scientist (KSL.com);Tinder;Remote;;Full-time;data science
Junior Data Scientist (KSL.com);Farmers Insurance Group;Woodland Hills, CA 91367;;;data science
Junior Data Scientist (KSL.com);Peraton;Springfield, VA 22150;;;data science
Junior Data Scientist (KSL.com);Red Ventures;Remote in Charlotte, NC;;;data science
Junior Data Scientist (KSL.com);Data Tecnica;"Washington, DC
+1 location";;Full-time;data science
Junior Data Scientist (KSL.com);RetailData LLC;Glen Allen, VA;;Full-time;data science
Junior Data Scientist (KSL.com);PacTel Solutions;"Dallas, TX 75261
(Dallas/Fort Worth International Airport area)";;Contract;data science
Junior Data Scientist (KSL.com);IQVIA;"+1 location
Remote";;Full-time;data science
Junior Data Scientist (KSL.com);Blue Cross Blue Shield of IL, MT, NM, OK & TX;"Hybrid remote in Chicago, IL
+6 locations";;Full-time;data science
Junior Data Scientist (KSL.com);Blizzard Entertainment;"Irvine, CA 92618
+3 locations";Estimated $65.7K - $83.1K a year;;data science
Senior Data Quality Analyst - Center for Digital Health - Re...;Mayo Clinic;Remote in Rochester, MN;;Full-time;data science
Senior Data Quality Analyst - Center for Digital Health - Re...;Blue Cross Blue Shield of IL, MT, NM, OK & TX;"Hybrid remote in Chicago, IL
+6 locations";;Full-time;data science
Senior Data Quality Analyst - Center for Digital Health - Re...;Peraton;"Remote in Chantilly, VA
+8 locations";;;data science
Senior Data Quality Analyst - Center for Digital Health - Re...;Duolingo;New York, NY;Estimated $73.6K - $93.2K a year;;data science
Senior Data Quality Analyst - Center for Digital Health - Re...;Discover;"Chicago, IL 60604
(The Loop area)";;Full-time;data science
Senior Data Quality Analyst - Center for Digital Health - Re...;PatientPoint;"+1 location
Remote";Estimated $110K - $139K a year;Full-time;data science
Senior Data Quality Analyst - Center for Digital Health - Re...;Hulu;San Antonio, TX;;;data science
Senior Data Quality Analyst - Center for Digital Health - Re...;Bethesda Softworks;"Hunt Valley, MD
+2 locations";Estimated $93.7K - $119K a year;;data science
Senior Data Quality Analyst - Center for Digital Health - Re...;Capital Group;Remote in Irvine, CA 92618;;;data science
Senior Data Quality Analyst - Center for Digital Health - Re...;IBM;"Remote in San Diego, CA 92101
+2 locations";;Full-time;data science
Senior Data Quality Analyst - Center for Digital Health - Re...;Apple;Austin, TX;;;data science
Senior Data Quality Analyst - Center for Digital Health - Re...;Verint Systems Inc.;Remote;Estimated $61.8K - $78.2K a year;Full-time;data science
Senior Data Quality Analyst - Center for Digital Health - Re...;MGM Resorts International;Nevada;;Full-time;data science
Senior Data Quality Analyst - Center for Digital Health - Re...;Aurora Energy Research Limited;Austin, TX;Estimated $59.4K - $75.2K a year;Full-time;data science
Senior Data Quality Analyst - Center for Digital Health - Re...;California Institute of Technology;"Pasadena, CA 91125
(Pasadena area)";Estimated $86.7K - $110K a year;Full-time;data science
Data Engineer;Consumer Edge;Remote in New York, NY;Estimated $99K - $125K a year;;data science
Data Engineer;Pacific Investment Management Company LLC;Newport Beach, CA;Estimated $104K - $132K a year;Full-time;data science
Data Engineer;Disney Streaming;"Santa Monica, CA
+1 location";;Full-time;data science
Data Engineer;DraftKings;Remote;Estimated $92.3K - $117K a year;Full-time;data science
Data Engineer;FacilityConneX;Nashua, NH 03062;Estimated $87.5K - $111K a year;;data science
Data Engineer;UNITED PARCEL SERVICE;"Atlanta, GA 30328
+1 location";;;data science
Data Engineer;RetailData LLC;Glen Allen, VA;;Full-time;data science
Data Engineer;PRICE WATERHOUSE COOPERS;"Remote in Washington, DC
+30 locations";;;data science
Data Engineer;Intone Networks;Remote;Estimated $91.6K - $116K a year;Contract;data science
Data Engineer;Arrow Electronics, Inc.;Centennial, CO 80112;;Full-time;data science
Data Engineer;The University of Chicago Medicine;Remote in Chicago, IL 60637;;Full-time;data science
Data Engineer;Peraton;"Remote in Chantilly, VA
+8 locations";;;data science
Data Engineer;Data Tecnica;"Washington, DC
+1 location";;Full-time;data science
Data Engineer;Thermo Fisher Scientific;"San Diego, CA
+2 locations";;Full-time;data science
Data Engineer;IBM;"Remote in San Diego, CA 92101
+2 locations";;Full-time;data science
DATA ENGINEER (GAMES);IBM;"Remote in San Diego, CA 92101
+2 locations";;Full-time;data science
DATA ENGINEER (GAMES);DraftKings;Remote;Estimated $92.3K - $117K a year;Full-time;data science
DATA ENGINEER (GAMES);G5 Entertainment;Remote;Estimated $54.2K - $68.6K a year;;data science
DATA ENGINEER (GAMES);University of Connecticut;"Stamford, CT 06901
(Downtown area)";;Full-time;data science
DATA ENGINEER (GAMES);McLaughlin Research Corp;Newport, RI 02840;Estimated $72.5K - $91.7K a year;Full-time;data science
DATA ENGINEER (GAMES);HRS Consulting, Inc.;"Washington, DC 20571
(Downtown area)
+2 locations";Estimated $60.9K - $77.1K a year;;data science
DATA ENGINEER (GAMES);Red Ventures;Remote in Charlotte, NC;;;data science
DATA ENGINEER (GAMES);FacilityConneX;Nashua, NH 03062;Estimated $87.5K - $111K a year;;data science
DATA ENGINEER (GAMES);Beazley;United States;Estimated $72.8K - $92.2K a year;;data science
DATA ENGINEER (GAMES);NBCUniversal;"New York, NY 10112
(Midtown area)";;;data science
DATA ENGINEER (GAMES);Converse;Remote in Boston, MA 02116;;Full-time;data science
DATA ENGINEER (GAMES);Humana;Remote in Torrance, CA 90502;;Full-time;data science
DATA ENGINEER (GAMES);Facebook App;"New York, NY
+8 locations";;;data science
DATA ENGINEER (GAMES);Parker Hannifin Corporation;Cleveland, OH 44124;;Full-time;data science
DATA ENGINEER (GAMES);Cincom Systems, Inc.;Hybrid remote in Cincinnati, OH 45246;Estimated $58K - $73.4K a year;;data science
Predictive Data Analyst - (Remote) - SimioCloud;Simio Cloud;Remote in Westminster, CO 80021;Estimated $65.9K - $83.5K a year;Full-time;data science
Predictive Data Analyst - (Remote) - SimioCloud;Code.org;Remote;Estimated $64.8K - $82K a year;Full-time;data science
Predictive Data Analyst - (Remote) - SimioCloud;University of Texas at Austin;"Austin, TX 78701
(Downtown area)";;Full-time;data science
Predictive Data Analyst - (Remote) - SimioCloud;Root Insurance Company;"+1 location
Remote";Estimated $89.5K - $113K a year;;data science
Predictive Data Analyst - (Remote) - SimioCloud;PRICE WATERHOUSE COOPERS;"Remote in Washington, DC
+30 locations";;;data science
Predictive Data Analyst - (Remote) - SimioCloud;Penguin Random House LLC;"New York, NY 10019
(Midtown area)";;;data science
Predictive Data Analyst - (Remote) - SimioCloud;Memorial Sloan Kettering Cancer Center;Hybrid remote in New York, NY 10017;;Full-time;data science
Predictive Data Analyst - (Remote) - SimioCloud;Fluor Corporation;Sugar Land, TX;;;data science
Predictive Data Analyst - (Remote) - SimioCloud;Bertelsmann, Inc.;"New York, NY 10019
(Midtown area)";;;data science
Predictive Data Analyst - (Remote) - SimioCloud;Neiman Marcus;Dallas, TX;;Full-time;data science
Predictive Data Analyst - (Remote) - SimioCloud;Clario;"+1 location
Remote";;Full-time;data science
Predictive Data Analyst - (Remote) - SimioCloud;Clarivate;Remote in California;;Full-time;data science
Predictive Data Analyst - (Remote) - SimioCloud;Opendoor Careers;"Remote in United States
+1 location";;Full-time;data science
Predictive Data Analyst - (Remote) - SimioCloud;California Institute of Technology;"Pasadena, CA 91125
(Pasadena area)";Estimated $86.7K - $110K a year;Full-time;data science
Predictive Data Analyst - (Remote) - SimioCloud;National Oilwell Varco;"Houston, TX 77036
(Westwood area)";;Full-time;data science
Data Scientist;University of Pennsylvania;"Philadelphia, PA 19104
(University City area)
+6 locations";;Full-time;data science
Data Scientist;US Health Resources and Services Administration;Remote;;Full-time;data science
Data Scientist;Tredence;Seattle, WA;Estimated $149K - $189K a year;;data science
